year,week,age_group,new_hosp,mmwr_startdate,mmwr_enddate,pop_size,new_hosp_percap,outcome,report_date
2022,34,0-4,3,2022-08-21,2022-08-27,351664,0.853,icu,2023-07-06
2022,34,12-17,1,2022-08-21,2022-08-27,433734,0.231,icu,2023-07-06
2022,34,18-49,10,2022-08-21,2022-08-27,2294817,0.436,icu,2023-07-06
2022,34,5-11,1,2022-08-21,2022-08-27,509735,0.196,icu,2023-07-06
2022,34,50-64,9,2022-08-21,2022-08-27,1114015,0.808,icu,2023-07-06
2022,34,65-74,8,2022-08-21,2022-08-27,490739,1.63,icu,2023-07-06
2022,34,75-84,16,2022-08-21,2022-08-27,252053,6.348,icu,2023-07-06
2022,34,85+,5,2022-08-21,2022-08-27,115906,4.314,icu,2023-07-06
2022,34,Total,53,2022-08-21,2022-08-27,5562663,0.953,icu,2023-07-06
2022,35,0-4,0,2022-08-28,2022-09-03,351664,0,icu,2023-07-06
2022,35,12-17,0,2022-08-28,2022-09-03,433734,0,icu,2023-07-06
2022,35,18-49,17,2022-08-28,2022-09-03,2294817,0.741,icu,2023-07-06
2022,35,5-11,0,2022-08-28,2022-09-03,509735,0,icu,2023-07-06
2022,35,50-64,23,2022-08-28,2022-09-03,1114015,2.065,icu,2023-07-06
2022,35,65-74,15,2022-08-28,2022-09-03,490739,3.057,icu,2023-07-06
2022,35,75-84,7,2022-08-28,2022-09-03,252053,2.777,icu,2023-07-06
2022,35,85+,5,2022-08-28,2022-09-03,115906,4.314,icu,2023-07-06
2022,35,Total,67,2022-08-28,2022-09-03,5562663,1.204,icu,2023-07-06
2022,36,0-4,0,2022-09-04,2022-09-10,351664,0,icu,2023-07-06
2022,36,12-17,1,2022-09-04,2022-09-10,433734,0.231,icu,2023-07-06
2022,36,18-49,7,2022-09-04,2022-09-10,2294817,0.305,icu,2023-07-06
2022,36,5-11,1,2022-09-04,2022-09-10,509735,0.196,icu,2023-07-06
2022,36,50-64,12,2022-09-04,2022-09-10,1114015,1.077,icu,2023-07-06
2022,36,65-74,13,2022-09-04,2022-09-10,490739,2.649,icu,2023-07-06
2022,36,75-84,11,2022-09-04,2022-09-10,252053,4.364,icu,2023-07-06
2022,36,85+,4,2022-09-04,2022-09-10,115906,3.451,icu,2023-07-06
2022,36,Total,49,2022-09-04,2022-09-10,5562663,0.881,icu,2023-07-06
2022,37,0-4,3,2022-09-11,2022-09-17,351664,0.853,icu,2023-07-06
2022,37,12-17,0,2022-09-11,2022-09-17,433734,0,icu,2023-07-06
2022,37,18-49,7,2022-09-11,2022-09-17,2294817,0.305,icu,2023-07-06
2022,37,5-11,0,2022-09-11,2022-09-17,509735,0,icu,2023-07-06
2022,37,50-64,17,2022-09-11,2022-09-17,1114015,1.526,icu,2023-07-06
2022,37,65-74,12,2022-09-11,2022-09-17,490739,2.445,icu,2023-07-06
2022,37,75-84,12,2022-09-11,2022-09-17,252053,4.761,icu,2023-07-06
2022,37,85+,3,2022-09-11,2022-09-17,115906,2.588,icu,2023-07-06
2022,37,Total,54,2022-09-11,2022-09-17,5562663,0.971,icu,2023-07-06
2022,38,0-4,5,2022-09-18,2022-09-24,351664,1.422,icu,2023-07-06
2022,38,12-17,1,2022-09-18,2022-09-24,433734,0.231,icu,2023-07-06
2022,38,18-49,17,2022-09-18,2022-09-24,2294817,0.741,icu,2023-07-06
2022,38,5-11,4,2022-09-18,2022-09-24,509735,0.785,icu,2023-07-06
2022,38,50-64,11,2022-09-18,2022-09-24,1114015,0.987,icu,2023-07-06
2022,38,65-74,10,2022-09-18,2022-09-24,490739,2.038,icu,2023-07-06
2022,38,75-84,13,2022-09-18,2022-09-24,252053,5.158,icu,2023-07-06
2022,38,85+,2,2022-09-18,2022-09-24,115906,1.726,icu,2023-07-06
2022,38,Total,63,2022-09-18,2022-09-24,5562663,1.133,icu,2023-07-06
2022,39,0-4,6,2022-09-25,2022-10-01,351664,1.706,icu,2023-07-06
2022,39,12-17,1,2022-09-25,2022-10-01,433734,0.231,icu,2023-07-06
2022,39,18-49,9,2022-09-25,2022-10-01,2294817,0.392,icu,2023-07-06
2022,39,5-11,0,2022-09-25,2022-10-01,509735,0,icu,2023-07-06
2022,39,50-64,13,2022-09-25,2022-10-01,1114015,1.167,icu,2023-07-06
2022,39,65-74,9,2022-09-25,2022-10-01,490739,1.834,icu,2023-07-06
2022,39,75-84,1,2022-09-25,2022-10-01,252053,0.397,icu,2023-07-06
2022,39,85+,5,2022-09-25,2022-10-01,115906,4.314,icu,2023-07-06
2022,39,Total,44,2022-09-25,2022-10-01,5562663,0.791,icu,2023-07-06
2022,40,0-4,3,2022-10-02,2022-10-08,351664,0.853,icu,2023-07-06
2022,40,12-17,1,2022-10-02,2022-10-08,433734,0.231,icu,2023-07-06
2022,40,18-49,6,2022-10-02,2022-10-08,2294817,0.261,icu,2023-07-06
2022,40,5-11,0,2022-10-02,2022-10-08,509735,0,icu,2023-07-06
2022,40,50-64,7,2022-10-02,2022-10-08,1114015,0.628,icu,2023-07-06
2022,40,65-74,13,2022-10-02,2022-10-08,490739,2.649,icu,2023-07-06
2022,40,75-84,13,2022-10-02,2022-10-08,252053,5.158,icu,2023-07-06
2022,40,85+,3,2022-10-02,2022-10-08,115906,2.588,icu,2023-07-06
2022,40,Total,46,2022-10-02,2022-10-08,5562663,0.827,icu,2023-07-06
2022,41,0-4,1,2022-10-09,2022-10-15,351664,0.284,icu,2023-07-06
2022,41,12-17,0,2022-10-09,2022-10-15,433734,0,icu,2023-07-06
2022,41,18-49,8,2022-10-09,2022-10-15,2294817,0.349,icu,2023-07-06
2022,41,5-11,0,2022-10-09,2022-10-15,509735,0,icu,2023-07-06
2022,41,50-64,17,2022-10-09,2022-10-15,1114015,1.526,icu,2023-07-06
2022,41,65-74,21,2022-10-09,2022-10-15,490739,4.279,icu,2023-07-06
2022,41,75-84,18,2022-10-09,2022-10-15,252053,7.141,icu,2023-07-06
2022,41,85+,3,2022-10-09,2022-10-15,115906,2.588,icu,2023-07-06
2022,41,Total,68,2022-10-09,2022-10-15,5562663,1.222,icu,2023-07-06
2022,42,0-4,2,2022-10-16,2022-10-22,351664,0.569,icu,2023-07-06
2022,42,12-17,2,2022-10-16,2022-10-22,433734,0.461,icu,2023-07-06
2022,42,18-49,6,2022-10-16,2022-10-22,2294817,0.261,icu,2023-07-06
2022,42,5-11,0,2022-10-16,2022-10-22,509735,0,icu,2023-07-06
2022,42,50-64,15,2022-10-16,2022-10-22,1114015,1.346,icu,2023-07-06
2022,42,65-74,17,2022-10-16,2022-10-22,490739,3.464,icu,2023-07-06
2022,42,75-84,9,2022-10-16,2022-10-22,252053,3.571,icu,2023-07-06
2022,42,85+,8,2022-10-16,2022-10-22,115906,6.902,icu,2023-07-06
2022,42,Total,59,2022-10-16,2022-10-22,5562663,1.061,icu,2023-07-06
2022,43,0-4,0,2022-10-23,2022-10-29,351664,0,icu,2023-07-06
2022,43,12-17,1,2022-10-23,2022-10-29,433734,0.231,icu,2023-07-06
2022,43,18-49,8,2022-10-23,2022-10-29,2294817,0.349,icu,2023-07-06
2022,43,5-11,1,2022-10-23,2022-10-29,509735,0.196,icu,2023-07-06
2022,43,50-64,18,2022-10-23,2022-10-29,1114015,1.616,icu,2023-07-06
2022,43,65-74,11,2022-10-23,2022-10-29,490739,2.242,icu,2023-07-06
2022,43,75-84,14,2022-10-23,2022-10-29,252053,5.554,icu,2023-07-06
2022,43,85+,6,2022-10-23,2022-10-29,115906,5.177,icu,2023-07-06
2022,43,Total,59,2022-10-23,2022-10-29,5562663,1.061,icu,2023-07-06
2022,44,0-4,2,2022-10-30,2022-11-05,351664,0.569,icu,2023-07-06
2022,44,12-17,1,2022-10-30,2022-11-05,433734,0.231,icu,2023-07-06
2022,44,18-49,14,2022-10-30,2022-11-05,2294817,0.61,icu,2023-07-06
2022,44,5-11,0,2022-10-30,2022-11-05,509735,0,icu,2023-07-06
2022,44,50-64,11,2022-10-30,2022-11-05,1114015,0.987,icu,2023-07-06
2022,44,65-74,8,2022-10-30,2022-11-05,490739,1.63,icu,2023-07-06
2022,44,75-84,13,2022-10-30,2022-11-05,252053,5.158,icu,2023-07-06
2022,44,85+,10,2022-10-30,2022-11-05,115906,8.628,icu,2023-07-06
2022,44,Total,59,2022-10-30,2022-11-05,5562663,1.061,icu,2023-07-06
2022,45,0-4,3,2022-11-06,2022-11-12,351664,0.853,icu,2023-07-06
2022,45,12-17,2,2022-11-06,2022-11-12,433734,0.461,icu,2023-07-06
2022,45,18-49,5,2022-11-06,2022-11-12,2294817,0.218,icu,2023-07-06
2022,45,5-11,0,2022-11-06,2022-11-12,509735,0,icu,2023-07-06
2022,45,50-64,17,2022-11-06,2022-11-12,1114015,1.526,icu,2023-07-06
2022,45,65-74,21,2022-11-06,2022-11-12,490739,4.279,icu,2023-07-06
2022,45,75-84,16,2022-11-06,2022-11-12,252053,6.348,icu,2023-07-06
2022,45,85+,10,2022-11-06,2022-11-12,115906,8.628,icu,2023-07-06
2022,45,Total,74,2022-11-06,2022-11-12,5562663,1.33,icu,2023-07-06
2022,46,0-4,4,2022-11-13,2022-11-19,351664,1.137,icu,2023-07-06
2022,46,12-17,0,2022-11-13,2022-11-19,433734,0,icu,2023-07-06
2022,46,18-49,6,2022-11-13,2022-11-19,2294817,0.261,icu,2023-07-06
2022,46,5-11,0,2022-11-13,2022-11-19,509735,0,icu,2023-07-06
2022,46,50-64,20,2022-11-13,2022-11-19,1114015,1.795,icu,2023-07-06
2022,46,65-74,11,2022-11-13,2022-11-19,490739,2.242,icu,2023-07-06
2022,46,75-84,15,2022-11-13,2022-11-19,252053,5.951,icu,2023-07-06
2022,46,85+,14,2022-11-13,2022-11-19,115906,12.079,icu,2023-07-06
2022,46,Total,70,2022-11-13,2022-11-19,5562663,1.258,icu,2023-07-06
2022,47,0-4,5,2022-11-20,2022-11-26,351664,1.422,icu,2023-07-06
2022,47,12-17,0,2022-11-20,2022-11-26,433734,0,icu,2023-07-06
2022,47,18-49,11,2022-11-20,2022-11-26,2294817,0.479,icu,2023-07-06
2022,47,5-11,0,2022-11-20,2022-11-26,509735,0,icu,2023-07-06
2022,47,50-64,23,2022-11-20,2022-11-26,1114015,2.065,icu,2023-07-06
2022,47,65-74,13,2022-11-20,2022-11-26,490739,2.649,icu,2023-07-06
2022,47,75-84,20,2022-11-20,2022-11-26,252053,7.935,icu,2023-07-06
2022,47,85+,6,2022-11-20,2022-11-26,115906,5.177,icu,2023-07-06
2022,47,Total,78,2022-11-20,2022-11-26,5562663,1.402,icu,2023-07-06
2022,48,0-4,4,2022-11-27,2022-12-03,351664,1.137,icu,2023-07-06
2022,48,12-17,0,2022-11-27,2022-12-03,433734,0,icu,2023-07-06
2022,48,18-49,11,2022-11-27,2022-12-03,2294817,0.479,icu,2023-07-06
2022,48,5-11,1,2022-11-27,2022-12-03,509735,0.196,icu,2023-07-06
2022,48,50-64,23,2022-11-27,2022-12-03,1114015,2.065,icu,2023-07-06
2022,48,65-74,18,2022-11-27,2022-12-03,490739,3.668,icu,2023-07-06
2022,48,75-84,14,2022-11-27,2022-12-03,252053,5.554,icu,2023-07-06
2022,48,85+,5,2022-11-27,2022-12-03,115906,4.314,icu,2023-07-06
2022,48,Total,76,2022-11-27,2022-12-03,5562663,1.366,icu,2023-07-06
2022,49,0-4,4,2022-12-04,2022-12-10,351664,1.137,icu,2023-07-06
2022,49,12-17,0,2022-12-04,2022-12-10,433734,0,icu,2023-07-06
2022,49,18-49,20,2022-12-04,2022-12-10,2294817,0.872,icu,2023-07-06
2022,49,5-11,1,2022-12-04,2022-12-10,509735,0.196,icu,2023-07-06
2022,49,50-64,19,2022-12-04,2022-12-10,1114015,1.706,icu,2023-07-06
2022,49,65-74,20,2022-12-04,2022-12-10,490739,4.075,icu,2023-07-06
2022,49,75-84,16,2022-12-04,2022-12-10,252053,6.348,icu,2023-07-06
2022,49,85+,8,2022-12-04,2022-12-10,115906,6.902,icu,2023-07-06
2022,49,Total,88,2022-12-04,2022-12-10,5562663,1.582,icu,2023-07-06
2022,50,0-4,3,2022-12-11,2022-12-17,351664,0.853,icu,2023-07-06
2022,50,12-17,1,2022-12-11,2022-12-17,433734,0.231,icu,2023-07-06
2022,50,18-49,11,2022-12-11,2022-12-17,2294817,0.479,icu,2023-07-06
2022,50,5-11,1,2022-12-11,2022-12-17,509735,0.196,icu,2023-07-06
2022,50,50-64,12,2022-12-11,2022-12-17,1114015,1.077,icu,2023-07-06
2022,50,65-74,16,2022-12-11,2022-12-17,490739,3.26,icu,2023-07-06
2022,50,75-84,14,2022-12-11,2022-12-17,252053,5.554,icu,2023-07-06
2022,50,85+,4,2022-12-11,2022-12-17,115906,3.451,icu,2023-07-06
2022,50,Total,62,2022-12-11,2022-12-17,5562663,1.115,icu,2023-07-06
2022,51,0-4,0,2022-12-18,2022-12-24,351664,0,icu,2023-07-06
2022,51,12-17,0,2022-12-18,2022-12-24,433734,0,icu,2023-07-06
2022,51,18-49,10,2022-12-18,2022-12-24,2294817,0.436,icu,2023-07-06
2022,51,5-11,0,2022-12-18,2022-12-24,509735,0,icu,2023-07-06
2022,51,50-64,13,2022-12-18,2022-12-24,1114015,1.167,icu,2023-07-06
2022,51,65-74,22,2022-12-18,2022-12-24,490739,4.483,icu,2023-07-06
2022,51,75-84,20,2022-12-18,2022-12-24,252053,7.935,icu,2023-07-06
2022,51,85+,7,2022-12-18,2022-12-24,115906,6.039,icu,2023-07-06
2022,51,Total,72,2022-12-18,2022-12-24,5562663,1.294,icu,2023-07-06
2022,52,0-4,3,2022-12-25,2022-12-31,351664,0.853,icu,2023-07-06
2022,52,12-17,0,2022-12-25,2022-12-31,433734,0,icu,2023-07-06
2022,52,18-49,16,2022-12-25,2022-12-31,2294817,0.697,icu,2023-07-06
2022,52,5-11,0,2022-12-25,2022-12-31,509735,0,icu,2023-07-06
2022,52,50-64,16,2022-12-25,2022-12-31,1114015,1.436,icu,2023-07-06
2022,52,65-74,20,2022-12-25,2022-12-31,490739,4.075,icu,2023-07-06
2022,52,75-84,7,2022-12-25,2022-12-31,252053,2.777,icu,2023-07-06
2022,52,85+,8,2022-12-25,2022-12-31,115906,6.902,icu,2023-07-06
2022,52,Total,70,2022-12-25,2022-12-31,5562663,1.258,icu,2023-07-06
2023,1,0-4,5,2023-01-01,2023-01-07,351664,1.422,icu,2023-07-06
2023,1,12-17,0,2023-01-01,2023-01-07,433734,0,icu,2023-07-06
2023,1,18-49,13,2023-01-01,2023-01-07,2294817,0.566,icu,2023-07-06
2023,1,5-11,0,2023-01-01,2023-01-07,509735,0,icu,2023-07-06
2023,1,50-64,25,2023-01-01,2023-01-07,1114015,2.244,icu,2023-07-06
2023,1,65-74,17,2023-01-01,2023-01-07,490739,3.464,icu,2023-07-06
2023,1,75-84,13,2023-01-01,2023-01-07,252053,5.158,icu,2023-07-06
2023,1,85+,3,2023-01-01,2023-01-07,115906,2.588,icu,2023-07-06
2023,1,Total,76,2023-01-01,2023-01-07,5562663,1.366,icu,2023-07-06
2023,2,0-4,1,2023-01-08,2023-01-14,351664,0.284,icu,2023-07-06
2023,2,12-17,0,2023-01-08,2023-01-14,433734,0,icu,2023-07-06
2023,2,18-49,11,2023-01-08,2023-01-14,2294817,0.479,icu,2023-07-06
2023,2,5-11,2,2023-01-08,2023-01-14,509735,0.392,icu,2023-07-06
2023,2,50-64,13,2023-01-08,2023-01-14,1114015,1.167,icu,2023-07-06
2023,2,65-74,25,2023-01-08,2023-01-14,490739,5.094,icu,2023-07-06
2023,2,75-84,10,2023-01-08,2023-01-14,252053,3.967,icu,2023-07-06
2023,2,85+,4,2023-01-08,2023-01-14,115906,3.451,icu,2023-07-06
2023,2,Total,66,2023-01-08,2023-01-14,5562663,1.186,icu,2023-07-06
2023,3,0-4,4,2023-01-15,2023-01-21,351664,1.137,icu,2023-07-06
2023,3,12-17,0,2023-01-15,2023-01-21,433734,0,icu,2023-07-06
2023,3,18-49,12,2023-01-15,2023-01-21,2294817,0.523,icu,2023-07-06
2023,3,5-11,0,2023-01-15,2023-01-21,509735,0,icu,2023-07-06
2023,3,50-64,13,2023-01-15,2023-01-21,1114015,1.167,icu,2023-07-06
2023,3,65-74,14,2023-01-15,2023-01-21,490739,2.853,icu,2023-07-06
2023,3,75-84,11,2023-01-15,2023-01-21,252053,4.364,icu,2023-07-06
2023,3,85+,8,2023-01-15,2023-01-21,115906,6.902,icu,2023-07-06
2023,3,Total,62,2023-01-15,2023-01-21,5562663,1.115,icu,2023-07-06
2023,4,0-4,2,2023-01-22,2023-01-28,351664,0.569,icu,2023-07-06
2023,4,12-17,1,2023-01-22,2023-01-28,433734,0.231,icu,2023-07-06
2023,4,18-49,14,2023-01-22,2023-01-28,2294817,0.61,icu,2023-07-06
2023,4,5-11,0,2023-01-22,2023-01-28,509735,0,icu,2023-07-06
2023,4,50-64,13,2023-01-22,2023-01-28,1114015,1.167,icu,2023-07-06
2023,4,65-74,11,2023-01-22,2023-01-28,490739,2.242,icu,2023-07-06
2023,4,75-84,13,2023-01-22,2023-01-28,252053,5.158,icu,2023-07-06
2023,4,85+,7,2023-01-22,2023-01-28,115906,6.039,icu,2023-07-06
2023,4,Total,61,2023-01-22,2023-01-28,5562663,1.097,icu,2023-07-06
2023,5,0-4,5,2023-01-29,2023-02-04,351664,1.422,icu,2023-07-06
2023,5,12-17,0,2023-01-29,2023-02-04,433734,0,icu,2023-07-06
2023,5,18-49,2,2023-01-29,2023-02-04,2294817,0.087,icu,2023-07-06
2023,5,5-11,0,2023-01-29,2023-02-04,509735,0,icu,2023-07-06
2023,5,50-64,12,2023-01-29,2023-02-04,1114015,1.077,icu,2023-07-06
2023,5,65-74,9,2023-01-29,2023-02-04,490739,1.834,icu,2023-07-06
2023,5,75-84,9,2023-01-29,2023-02-04,252053,3.571,icu,2023-07-06
2023,5,85+,6,2023-01-29,2023-02-04,115906,5.177,icu,2023-07-06
2023,5,Total,43,2023-01-29,2023-02-04,5562663,0.773,icu,2023-07-06
2023,6,0-4,0,2023-02-05,2023-02-11,351664,0,icu,2023-07-06
2023,6,12-17,1,2023-02-05,2023-02-11,433734,0.231,icu,2023-07-06
2023,6,18-49,12,2023-02-05,2023-02-11,2294817,0.523,icu,2023-07-06
2023,6,5-11,0,2023-02-05,2023-02-11,509735,0,icu,2023-07-06
2023,6,50-64,12,2023-02-05,2023-02-11,1114015,1.077,icu,2023-07-06
2023,6,65-74,12,2023-02-05,2023-02-11,490739,2.445,icu,2023-07-06
2023,6,75-84,9,2023-02-05,2023-02-11,252053,3.571,icu,2023-07-06
2023,6,85+,7,2023-02-05,2023-02-11,115906,6.039,icu,2023-07-06
2023,6,Total,53,2023-02-05,2023-02-11,5562663,0.953,icu,2023-07-06
2023,7,0-4,3,2023-02-12,2023-02-18,351664,0.853,icu,2023-07-06
2023,7,12-17,0,2023-02-12,2023-02-18,433734,0,icu,2023-07-06
2023,7,18-49,12,2023-02-12,2023-02-18,2294817,0.523,icu,2023-07-06
2023,7,5-11,2,2023-02-12,2023-02-18,509735,0.392,icu,2023-07-06
2023,7,50-64,9,2023-02-12,2023-02-18,1114015,0.808,icu,2023-07-06
2023,7,65-74,11,2023-02-12,2023-02-18,490739,2.242,icu,2023-07-06
2023,7,75-84,16,2023-02-12,2023-02-18,252053,6.348,icu,2023-07-06
2023,7,85+,8,2023-02-12,2023-02-18,115906,6.902,icu,2023-07-06
2023,7,Total,61,2023-02-12,2023-02-18,5562663,1.097,icu,2023-07-06
2023,8,0-4,2,2023-02-19,2023-02-25,351664,0.569,icu,2023-07-06
2023,8,12-17,0,2023-02-19,2023-02-25,433734,0,icu,2023-07-06
2023,8,18-49,9,2023-02-19,2023-02-25,2294817,0.392,icu,2023-07-06
2023,8,5-11,1,2023-02-19,2023-02-25,509735,0.196,icu,2023-07-06
2023,8,50-64,8,2023-02-19,2023-02-25,1114015,0.718,icu,2023-07-06
2023,8,65-74,10,2023-02-19,2023-02-25,490739,2.038,icu,2023-07-06
2023,8,75-84,9,2023-02-19,2023-02-25,252053,3.571,icu,2023-07-06
2023,8,85+,7,2023-02-19,2023-02-25,115906,6.039,icu,2023-07-06
2023,8,Total,46,2023-02-19,2023-02-25,5562663,0.827,icu,2023-07-06
2023,9,0-4,3,2023-02-26,2023-03-04,351664,0.853,icu,2023-07-06
2023,9,12-17,0,2023-02-26,2023-03-04,433734,0,icu,2023-07-06
2023,9,18-49,6,2023-02-26,2023-03-04,2294817,0.261,icu,2023-07-06
2023,9,5-11,0,2023-02-26,2023-03-04,509735,0,icu,2023-07-06
2023,9,50-64,11,2023-02-26,2023-03-04,1114015,0.987,icu,2023-07-06
2023,9,65-74,22,2023-02-26,2023-03-04,490739,4.483,icu,2023-07-06
2023,9,75-84,8,2023-02-26,2023-03-04,252053,3.174,icu,2023-07-06
2023,9,85+,6,2023-02-26,2023-03-04,115906,5.177,icu,2023-07-06
2023,9,Total,56,2023-02-26,2023-03-04,5562663,1.007,icu,2023-07-06
2023,10,0-4,0,2023-03-05,2023-03-11,351664,0,icu,2023-07-06
2023,10,12-17,0,2023-03-05,2023-03-11,433734,0,icu,2023-07-06
2023,10,18-49,4,2023-03-05,2023-03-11,2294817,0.174,icu,2023-07-06
2023,10,5-11,0,2023-03-05,2023-03-11,509735,0,icu,2023-07-06
2023,10,50-64,7,2023-03-05,2023-03-11,1114015,0.628,icu,2023-07-06
2023,10,65-74,5,2023-03-05,2023-03-11,490739,1.019,icu,2023-07-06
2023,10,75-84,17,2023-03-05,2023-03-11,252053,6.745,icu,2023-07-06
2023,10,85+,8,2023-03-05,2023-03-11,115906,6.902,icu,2023-07-06
2023,10,Total,41,2023-03-05,2023-03-11,5562663,0.737,icu,2023-07-06
2023,11,0-4,0,2023-03-12,2023-03-18,351664,0,icu,2023-07-06
2023,11,12-17,0,2023-03-12,2023-03-18,433734,0,icu,2023-07-06
2023,11,18-49,7,2023-03-12,2023-03-18,2294817,0.305,icu,2023-07-06
2023,11,5-11,0,2023-03-12,2023-03-18,509735,0,icu,2023-07-06
2023,11,50-64,7,2023-03-12,2023-03-18,1114015,0.628,icu,2023-07-06
2023,11,65-74,4,2023-03-12,2023-03-18,490739,0.815,icu,2023-07-06
2023,11,75-84,7,2023-03-12,2023-03-18,252053,2.777,icu,2023-07-06
2023,11,85+,3,2023-03-12,2023-03-18,115906,2.588,icu,2023-07-06
2023,11,Total,28,2023-03-12,2023-03-18,5562663,0.503,icu,2023-07-06
2023,12,0-4,2,2023-03-19,2023-03-25,351664,0.569,icu,2023-07-06
2023,12,12-17,1,2023-03-19,2023-03-25,433734,0.231,icu,2023-07-06
2023,12,18-49,3,2023-03-19,2023-03-25,2294817,0.131,icu,2023-07-06
2023,12,5-11,0,2023-03-19,2023-03-25,509735,0,icu,2023-07-06
2023,12,50-64,6,2023-03-19,2023-03-25,1114015,0.539,icu,2023-07-06
2023,12,65-74,8,2023-03-19,2023-03-25,490739,1.63,icu,2023-07-06
2023,12,75-84,8,2023-03-19,2023-03-25,252053,3.174,icu,2023-07-06
2023,12,85+,8,2023-03-19,2023-03-25,115906,6.902,icu,2023-07-06
2023,12,Total,36,2023-03-19,2023-03-25,5562663,0.647,icu,2023-07-06
2023,13,0-4,2,2023-03-26,2023-04-01,351664,0.569,icu,2023-07-06
2023,13,12-17,1,2023-03-26,2023-04-01,433734,0.231,icu,2023-07-06
2023,13,18-49,3,2023-03-26,2023-04-01,2294817,0.131,icu,2023-07-06
2023,13,5-11,2,2023-03-26,2023-04-01,509735,0.392,icu,2023-07-06
2023,13,50-64,8,2023-03-26,2023-04-01,1114015,0.718,icu,2023-07-06
2023,13,65-74,7,2023-03-26,2023-04-01,490739,1.426,icu,2023-07-06
2023,13,75-84,4,2023-03-26,2023-04-01,252053,1.587,icu,2023-07-06
2023,13,85+,3,2023-03-26,2023-04-01,115906,2.588,icu,2023-07-06
2023,13,Total,30,2023-03-26,2023-04-01,5562663,0.539,icu,2023-07-06
2023,14,0-4,0,2023-04-02,2023-04-08,351664,0,icu,2023-07-06
2023,14,12-17,1,2023-04-02,2023-04-08,433734,0.231,icu,2023-07-06
2023,14,18-49,9,2023-04-02,2023-04-08,2294817,0.392,icu,2023-07-06
2023,14,5-11,0,2023-04-02,2023-04-08,509735,0,icu,2023-07-06
2023,14,50-64,2,2023-04-02,2023-04-08,1114015,0.18,icu,2023-07-06
2023,14,65-74,7,2023-04-02,2023-04-08,490739,1.426,icu,2023-07-06
2023,14,75-84,3,2023-04-02,2023-04-08,252053,1.19,icu,2023-07-06
2023,14,85+,3,2023-04-02,2023-04-08,115906,2.588,icu,2023-07-06
2023,14,Total,25,2023-04-02,2023-04-08,5562663,0.449,icu,2023-07-06
2023,15,0-4,2,2023-04-09,2023-04-15,351664,0.569,icu,2023-07-06
2023,15,12-17,0,2023-04-09,2023-04-15,433734,0,icu,2023-07-06
2023,15,18-49,3,2023-04-09,2023-04-15,2294817,0.131,icu,2023-07-06
2023,15,5-11,0,2023-04-09,2023-04-15,509735,0,icu,2023-07-06
2023,15,50-64,5,2023-04-09,2023-04-15,1114015,0.449,icu,2023-07-06
2023,15,65-74,14,2023-04-09,2023-04-15,490739,2.853,icu,2023-07-06
2023,15,75-84,15,2023-04-09,2023-04-15,252053,5.951,icu,2023-07-06
2023,15,85+,4,2023-04-09,2023-04-15,115906,3.451,icu,2023-07-06
2023,15,Total,43,2023-04-09,2023-04-15,5562663,0.773,icu,2023-07-06
2023,16,0-4,0,2023-04-16,2023-04-22,351664,0,icu,2023-07-06
2023,16,12-17,1,2023-04-16,2023-04-22,433734,0.231,icu,2023-07-06
2023,16,18-49,3,2023-04-16,2023-04-22,2294817,0.131,icu,2023-07-06
2023,16,5-11,0,2023-04-16,2023-04-22,509735,0,icu,2023-07-06
2023,16,50-64,2,2023-04-16,2023-04-22,1114015,0.18,icu,2023-07-06
2023,16,65-74,7,2023-04-16,2023-04-22,490739,1.426,icu,2023-07-06
2023,16,75-84,9,2023-04-16,2023-04-22,252053,3.571,icu,2023-07-06
2023,16,85+,5,2023-04-16,2023-04-22,115906,4.314,icu,2023-07-06
2023,16,Total,27,2023-04-16,2023-04-22,5562663,0.485,icu,2023-07-06
2023,17,0-4,1,2023-04-23,2023-04-29,351664,0.284,icu,2023-07-06
2023,17,12-17,0,2023-04-23,2023-04-29,433734,0,icu,2023-07-06
2023,17,18-49,3,2023-04-23,2023-04-29,2294817,0.131,icu,2023-07-06
2023,17,5-11,1,2023-04-23,2023-04-29,509735,0.196,icu,2023-07-06
2023,17,50-64,2,2023-04-23,2023-04-29,1114015,0.18,icu,2023-07-06
2023,17,65-74,8,2023-04-23,2023-04-29,490739,1.63,icu,2023-07-06
2023,17,75-84,6,2023-04-23,2023-04-29,252053,2.38,icu,2023-07-06
2023,17,85+,3,2023-04-23,2023-04-29,115906,2.588,icu,2023-07-06
2023,17,Total,24,2023-04-23,2023-04-29,5562663,0.431,icu,2023-07-06
2023,18,0-4,0,2023-04-30,2023-05-06,351664,0,icu,2023-07-06
2023,18,12-17,0,2023-04-30,2023-05-06,433734,0,icu,2023-07-06
2023,18,18-49,4,2023-04-30,2023-05-06,2294817,0.174,icu,2023-07-06
2023,18,5-11,0,2023-04-30,2023-05-06,509735,0,icu,2023-07-06
2023,18,50-64,5,2023-04-30,2023-05-06,1114015,0.449,icu,2023-07-06
2023,18,65-74,6,2023-04-30,2023-05-06,490739,1.223,icu,2023-07-06
2023,18,75-84,7,2023-04-30,2023-05-06,252053,2.777,icu,2023-07-06
2023,18,85+,1,2023-04-30,2023-05-06,115906,0.863,icu,2023-07-06
2023,18,Total,23,2023-04-30,2023-05-06,5562663,0.413,icu,2023-07-06
